t,X,Y,Z
0.0,2.0,2.0,2.0
0.10526315789473684,4.387849493731049,9.038807998897735,3.011997524200636
0.21052631578947367,12.805417175129392,23.89573207270786,15.566848746962757
0.3157894736842105,18.32554904251973,10.946905285038115,46.77607515047928
0.42105263157894735,4.113930890086737,-8.12023168949295,34.963910403143174
0.5263157894736842,-3.7647707698488904,-7.687043582442289,26.916848661383536
0.631578947368421,-6.490206886430198,-8.43083528819513,24.2273670555866
0.7368421052631579,-8.495977761583182,-10.37640193660247,24.865869091970843
0.8421052631578947,-10.036246973523722,-10.76997125316489,28.139769069052953
0.9473684210526315,-9.64466306053669,-8.255965904128658,30.09254353689404
1.0526315789473684,-7.820192488895225,-6.150003013942505,28.33320043647748
1.1578947368421053,-6.701900902509454,-6.3608642932715025,25.371160989309587
1.263157894736842,-7.12630999065179,-8.220181582930955,23.681725721428315
1.3684210526315788,-8.758124584232574,-10.553805063179988,24.807443102933526
1.4736842105263157,-10.218143042245647,-10.81526069655331,28.4495354291031
1.5789473684210527,-9.608879180000722,-7.994461646852414,30.27662246153745
1.6842105263157894,-7.634340326550857,-5.922725924255706,28.177922852480446
1.789473684210526,-6.55484607030114,-6.3076492422962644,25.066115357141324
1.894736842105263,-7.107199555380019,-8.342202513068264,23.421795208669614
2.0,-8.885235737817082,-10.79581573817629,24.812134453878812
