t,X,Y,Z
0.0,2.0,2.0,2.0
0.10126582278481013,4.206075289609058,8.642588380673992,2.892333241953873
0.20253164556962025,11.924288409457352,22.75306318038216,13.566301815060672
0.3037974683544304,19.02621105314444,15.234181512801229,45.295612252791194
0.4050632911392405,6.228936510721457,-7.58900815553008,37.29061765289962
0.5063291139240507,-2.894150683022975,-7.8204836606719015,27.962402282264343
0.6075949367088608,-6.007682050329941,-8.05724860372301,24.63263888450193
0.7088607594936709,-7.928939939681497,-9.809902213395068,24.382926918708506
0.810126582278481,-9.66084343980202,-10.950219437037045,26.968334587043568
0.9113924050632911,-10.030732511842574,-9.364201940991416,29.7725816568698
1.0126582278481013,-8.592074403888445,-6.767916306636778,29.357512561084206
1.1139240506329113,-7.04281898242343,-6.0465014142662,26.653865879929793
1.2151898734177216,-6.763020170593228,-7.207633011488037,24.26653966777365
1.3164556962025316,-7.829969570551439,-9.405354732465849,23.867078386073654
1.4177215189873418,-9.555103807342359,-11.064960566455278,26.33026396249049
1.5189873417721518,-10.239920013865746,-9.863178155614149,29.654116461340998
1.620253164556962,-8.904720374532527,-6.978594870327944,29.81857052830618
1.7215189873417722,-7.1274660784529305,-5.84311045788236,27.11407392021339
1.8227848101265822,-6.581827785567745,-6.807250405455389,24.38794752965669
1.9240506329113924,-7.499139911944636,-9.018063029917881,23.500301107004194
2.0253164556962027,-9.319507280415484,-11.099495201376982,25.61482291894757
2.1265822784810124,-10.395623816612735,-10.418261631557977,29.376996055641523
2.2278481012658227,-9.270678101469048,-7.32092516174387,30.279129690625464
2.329113924050633,-7.284722369002493,-5.687311931367627,27.67873970866486
2.430379746835443,-6.428122202790147,-6.381136485193573,24.62532222002536
2.5316455696202533,-7.138218104763767,-8.536477281694712,23.205548049528108
2.632911392405063,-8.986587953381013,-10.995853503873251,24.80857922584158
2.7341772151898733,-10.478285612999208,-10.998878184134474,28.863098855581917
2.8354430379746836,-9.69942944743853,-7.853876497747449,30.69058415064005
2.9367088607594938,-7.553459087062921,-5.614053882307003,28.38258961132756
3.0379746835443036,-6.327673049682604,-5.938738932725501,25.0257888306549
3.1392405063291138,-6.754998283286765,-7.9525290260522095,23.03117283954193
3.240506329113924,-8.540329025143917,-10.68354374807042,23.94951980832987
3.3417721518987342,-10.426645736646638,-11.541124987936419,28.052256232473916
3.4430379746835444,-10.168775103392761,-8.628218207144382,30.947958346135746
3.5443037974683542,-7.975935376143674,-5.698226429908061,29.229494173806803
3.6455696202531644,-6.32395787530824,-5.506850401271835,25.63725453973221
3.7468354430379747,-6.377372259714823,-7.278137820776603,23.04764351985062
3.848101265822785,-7.985892855325031,-10.127975180127255,23.128957362348295
3.9493670886075947,-10.18049588129809,-11.915809279810262,26.88797272085324
4.050632911392405,-10.61607754980214,-9.56463494535927,30.91829301804831
4.151898734177215,-8.496392910932446,-5.918013780554606,30.076319328923766
4.253164556962025,-6.400876152765434,-5.113829663877682,26.34572626198147
4.3544303797468356,-6.044428375829512,-6.602147806279636,23.199578871556568
4.455696202531645,-7.399965824678995,-9.445552400414321,22.441674945399512
4.556962025316456,-9.780213766751604,-12.037113825515243,25.576836671873895
4.658227848101266,-10.960499673044554,-10.60622097243251,30.550333545933988
4.7594936708860756,-9.126192096451248,-6.383818205375212,30.956013733752147
4.860759493670886,-6.606978811252777,-4.795085883228955,27.25392366894903
4.962025316455696,-5.757305351679851,-5.886667145594041,23.567209207734816
5.063291139240507,-6.773094390976375,-8.583823008538229,21.929095085180844
5.1645569620253164,-9.160894118834843,-11.79880377478018,24.076030969663144
5.265822784810126,-11.123296990254968,-11.728124425200676,29.635325597351965
5.367088607594937,-9.927204167593175,-7.276541329054339,31.774085285596836
5.468354430379747,-7.038070883148839,-4.58518368722409,28.419246766425413
5.5696202531645564,-5.569339238457214,-5.164975889063758,24.221689356053698
5.670886075949367,-6.121513883891622,-7.569347666182661,21.683677002717918
5.772151898734177,-8.347205486563308,-11.107168085323302,22.583525996229675
5.8734177215189876,-10.952548942593905,-12.695276716207909,27.98589486485238
5.974683544303797,-10.778120296516121,-8.67872328099906,32.248883435457536
6.075949367088607,-7.760793961962616,-4.682429816523573,29.868229094986372
6.177215189873418,-5.561881604362962,-4.461148168720425,25.260677033055977
6.2784810126582276,-5.5059458837769855,-6.431992808637116,21.82894880639218
6.379746835443038,-7.325730981686048,-9.924742511825478,21.279851908479518
6.481012658227848,-10.304529896446345,-13.087743985641241,25.596036532357118
6.582278481012658,-11.533801303662171,-10.607061534630876,31.900921077443023
6.6835443037974684,-8.862604609392596,-5.297800272270395,31.53504093498444
6.784810126582278,-5.847492624810545,-3.8560390259702344,26.740960351141343
6.886075949367089,-5.000615353255453,-5.257626348800603,22.4571185095414
6.987341772151899,-6.226889991150516,-8.36161543288048,20.452187331199706
7.0886075949367084,-9.136166407685977,-12.48786138862321,22.84341541913145
7.189873417721519,-11.791987859698617,-12.772402623114584,30.089966785444393
7.291139240506329,-10.364311114673558,-6.978204441317035,33.06679184814331
7.3924050632911396,-6.657843939483463,-3.5466138653196664,28.81127988122593
7.493670886075949,-4.756823584077612,-4.1116402117266135,23.745047519787796
7.594936708860759,-5.170086606002163,-6.572340527770705,20.37469644464539
7.69620253164557,-7.53399081283046,-10.729728495741693,20.407015252638452
7.7974683544303796,-11.055252991250164,-14.097051788011566,26.36381552231437
7.898734177215189,-11.866416309934884,-9.951629800480518,33.41116385467322
8.0,-8.15925088200063,-3.9173522272478287,31.40722869819248
8.025,-7.1448038482777525,-3.30005924986211,30.04448136381519
8.05,-6.254817017443596,-2.99778942294235,28.611041812519627
8.075,-5.5229770230303235,-2.9473019200424933,27.18253821150941
8.1,-4.964354347162851,-3.073641836648835,25.80767604249468
8.125,-4.573140525028197,-3.331585310794038,24.510377289172702
8.15,-4.338701775366135,-3.69892108271989,23.306095014588735
8.175,-4.249572426105533,-4.162208686187369,22.209412612733306
8.2,-4.29194233556905,-4.721530310392333,21.234755183770567
8.225,-4.458012471987957,-5.383007218442105,20.399363972542872
8.25,-4.749048919376579,-6.153393525577548,19.72443407482672
8.275,-5.163309497738426,-7.041349188820167,19.24091743447756
8.3,-5.695422881021142,-8.057110790915495,18.989766524621167
8.325,-6.345126606566822,-9.195339679406763,19.017918722432423
8.35,-7.116963481530419,-10.433887794921333,19.39136523962084
8.375,-7.999992792029481,-11.7163942151431,20.171031586395628
8.4,-8.966211989925618,-12.94315029610058,21.404099951761538
8.425,-9.9703697686054,-13.976744176032025,23.11452602254341
8.45,-10.938595029227361,-14.621376779776382,25.25070590200756
8.475,-11.772252328054053,-14.683997346307665,27.663893360132047
8.5,-12.358757853762436,-14.049725124686315,30.098650215050842
8.525,-12.593545039472517,-12.691678672674842,32.21639457983478
8.55,-12.414789067992754,-10.856206946693405,33.71808218721522
8.575,-11.829991560106324,-8.824165309053036,34.441347744241
8.6,-10.925313636921976,-6.810783698271968,34.37420040870568
8.625,-9.808451056222175,-5.08854027414779,33.64916095882786
8.65,-8.60908616398831,-3.8051840135555186,32.44628003343276
8.675,-7.442933870612053,-2.972730001016856,30.98360362507129
8.7,-6.39666924805294,-2.517761515019968,29.439826687027466
8.725,-5.515309809077359,-2.357761362191956,27.88743993657613
8.75,-4.818829914934485,-2.413451188111153,26.38407860838528
8.775,-4.30733439136191,-2.615583762675074,24.95797170187467
8.8,-3.966706487285443,-2.9291315314325876,23.623768245044758
8.825,-3.782584605526853,-3.3329929366121083,22.39169927093877
8.85,-3.7386425295892263,-3.8219525575382267,21.271582566200955
8.875,-3.8196277046348674,-4.403111637203074,20.275153796312317
8.9,-4.023641055427651,-5.085137944682087,19.416511361562684
8.925,-4.350231223752861,-5.881207763191522,18.717638563790388
8.95,-4.796313051866546,-6.81004225062798,18.210778156465338
8.975,-5.362114452267927,-7.885763669095554,17.937333541372187
9.0,-6.058894922724255,-9.11082885962998,17.954182511192702
9.025,-6.889126838320501,-10.466459198025184,18.33042984466064
9.05,-7.84455769933001,-11.896316176789174,19.141660344699247
9.075,-8.90368399973355,-13.307374483797178,20.459773648682944
9.1,-10.021633736360748,-14.52727951888361,22.33346017277131
9.125,-11.121833552627741,-15.330552720363832,24.73324281915718
9.15,-12.088734735924179,-15.492765973441829,27.492815936272855
9.175,-12.785532772852239,-14.81316103021413,30.31733683810204
9.2,-13.077779116233053,-13.318147785991151,32.77820193031644
9.225,-12.888720221574038,-11.201557429733098,34.51457530764132
9.25,-12.23283199089818,-8.759216918621389,35.32863024283734
9.275,-11.188899834389172,-6.419139524574341,35.20572110684651
9.3,-9.902602508936045,-4.4736733421828045,34.3076762357962
9.325,-8.529332645582786,-3.0686819968327073,32.90989709525813
9.35,-7.212607517535659,-2.188927507843286,31.28248335290484
9.375,-6.042523860196328,-1.7403746819276185,29.57102818141013
9.4,-5.06971071132552,-1.610896333401589,27.880606919909628
9.425,-4.309329035266169,-1.6778385511444316,26.26645771044848
9.45,-3.7485669481567268,-1.8830430112438437,24.743862797305283
9.475,-3.3690704565081835,-2.183557865735464,23.321521112730796
9.5,-3.1481926279509316,-2.5579841285194913,22.003239506080483
9.525,-3.065950396444747,-3.0011696374197454,20.792157803154982
9.55,-3.110516691338561,-3.51690630822352,19.69353924950021
9.575,-3.269756022205143,-4.120788990662172,18.71709073165991
9.6,-3.537328318459892,-4.834285871383174,17.877930364265506
9.625,-3.918709900046082,-5.677995467409262,17.19772083423863
9.65,-4.42043020848379,-6.674145877129757,16.710171613379927
9.675,-5.049541570839872,-7.841023587870328,16.46174247521164
9.7,-5.818082971063244,-9.188124362754593,16.517379067397307
9.725,-6.738477423546126,-10.7135958041355,16.966583421461383
9.75,-7.806859524657981,-12.356810405027584,17.904146822810393
9.775,-9.002106401556597,-13.99471681715097,19.428693210199285
9.8,-10.278426909820627,-15.44288049990812,21.616082993909355
9.825,-11.541611654301242,-16.400922092286752,24.443654100586897
9.85,-12.654192622234051,-16.56045437842261,27.72400640834286
9.875,-13.441677856474598,-15.674915447771319,31.069791619550724
9.9,-13.739219899659254,-13.75201794069886,33.93886120531239
9.925,-13.446167915645113,-11.155513709334528,35.85016554526243
9.95,-12.597958563288584,-8.25096593523949,36.59625599864592
9.975,-11.312920212662453,-5.53510696462806,36.23754784540936
10.0,-9.776964631089864,-3.386269144206908,35.009516212771096
10.025,-8.182863849199844,-1.9238231881393295,33.27437665891159
10.05,-6.691850752353491,-1.0748909204651802,31.39146265141628
10.075,-5.396960714149808,-0.6840692333545784,29.489656360766222
10.1,-4.339739969538683,-0.6030042363419932,27.660771461571482
10.125,-3.5220087492743004,-0.7023446382190925,25.93745152030258
10.15,-2.920638369098538,-0.9110616528567751,24.326186801718205
10.175,-2.5067626642762013,-1.1826839090298966,22.825228659081407
10.2,-2.2483397002634957,-1.4969486076701877,21.42956952185196
10.225,-2.1218166582263076,-1.8478633444318544,20.135377554851654
10.25,-2.1070490573937963,-2.2416990100277814,18.940902553073638
10.275,-2.1872688228587305,-2.694991814966296,17.84712619987549
10.3,-2.3589075375824873,-3.2252076818406534,16.85828853724547
10.325,-2.6219261387037713,-3.8559677392217724,15.983681690261147
10.35,-2.9797140288375865,-4.616320675286306,15.239611012638841
10.375,-3.444486222448497,-5.537078119798126,14.650327594688262
10.4,-4.032002788117393,-6.65017158970344,14.254882577275769
10.425,-4.76059889647521,-7.98425438946672,14.112678256923509
10.45,-5.648110722046009,-9.550734727584613,14.30277186132477
10.475,-6.717271956819614,-11.358814834989658,14.946562169469006
10.5,-7.973247748759073,-13.347767824509045,16.182782740073627
10.525,-9.39283417133765,-15.351257323759011,18.15282828468407
10.55,-10.919611825103427,-17.103151520657136,20.9809045019181
10.575,-12.426237002536453,-18.18105150915951,24.636323333982915
10.6,-13.718950115359199,-18.123821425142935,28.83465354293199
10.625,-14.553346743771538,-16.61570315714087,32.978649025849535
10.65,-14.711607150136604,-13.769089014172955,36.27678770930269
10.675,-14.09618358598877,-10.247264784671504,38.1401330910165
10.7,-12.811048321486055,-6.589230305370338,38.423925363148
10.725,-11.059804725255193,-3.4696738953806667,37.389950343859766
10.75,-9.109826965021348,-1.260977971964551,35.513849937591004
10.775,-7.206348945710464,0.07031637993098316,33.32665556475398
10.8,-5.510057578877516,0.7326847820821432,31.109310889016403
10.825,-4.096999218684036,0.9554725606200727,29.00280114882975
10.85,-2.978399521289118,0.9373096128162361,27.05085582172914
10.875,-2.1265568832369928,0.8006894046275853,25.25245622456374
10.9,-1.4989226803271483,0.6238870493099453,23.592740948588535
10.925,-1.049801795357188,0.44829657845231785,22.054785967169103
10.95,-0.7371000144906542,0.2928598908727057,20.62452660793911
10.975,-0.524437169313121,0.16206084247308508,19.29093748864957
11.0,-0.3857653821119404,0.05501160773531105,18.045713541256372
11.025,-0.2987487539347742,-0.03431275192175365,16.881807984229425
11.05,-0.24939876303425457,-0.11147156363631966,15.79354075366232
11.075,-0.22720455878888043,-0.18287076250696338,14.775813884978929
11.1,-0.22559285127085768,-0.2544536904516981,13.824068160662693
11.125,-0.24075694436193992,-0.3319440620971653,12.934159350582762
11.15,-0.270892496583912,-0.42123009089502184,12.102317903790539
11.175,-0.3161842648174881,-0.528410736644404,11.325163327219663
11.2,-0.3778394175741207,-0.660966374787902,10.599757964655
11.225,-0.4588898110265883,-0.8273324061739711,9.923645392595297
11.25,-0.5638092763316007,-1.0383251461700524,9.295135613037754
11.275,-0.6990175163985961,-1.3075462041328245,8.713854644867693
11.3,-0.8730517123062541,-1.6519210809238498,8.180445445812646
11.325,-1.094823254340394,-2.095515692484589,7.696581978038451
11.35,-1.3785587698051436,-2.66879244995854,7.270219585453127
11.375,-1.7442229543847667,-3.4084561895362575,6.915972896289379
11.4,-2.217340854029772,-4.35545277678983,6.658065962281432
11.425,-2.8272212136417663,-5.56581548165555,6.53683805464938
11.45,-3.609173538760006,-7.127855419039825,6.603356027309151
11.475,-4.605984755348706,-9.107672695376168,6.971266790360193
11.5,-5.867862963063121,-11.543419239308687,7.822680672535985
11.525,-7.4450110610816616,-14.434449842833867,9.404404237515399
11.55,-9.358411555230928,-17.660136671172296,12.069190051948995
11.575,-11.570363415702115,-20.827177553320343,16.18894131576122
11.6,-13.910722140128863,-23.143464780697787,21.96896303502756
11.625,-16.03871689099031,-23.48742673300166,29.09063115420467
11.65,-17.445943178053366,-20.89175793060731,36.312814056951254
11.675,-17.627623682241687,-15.410415425336623,41.77016658472192
11.7,-16.3756186118938,-8.738023634019912,44.14740294664351
11.725,-13.948529806257278,-2.6306728118493496,43.43753763758517
11.75,-10.895749700271338,1.8089042405733249,40.726363763189234
11.775,-7.765387174269051,4.319032287729727,37.37933680421904
11.8,-4.943222132517846,5.439654814395032,34.21607825367904
11.825,-2.6003502024260037,5.760606858316712,31.50479143079259
11.85,-0.7523955418306185,5.721811841599004,29.247109814507457
11.875,0.6655125398617248,5.583774863552605,27.358287931050082
11.9,1.7423010046953145,5.494255659411645,25.75821019933404
11.925,2.5760343293996706,5.518436592046726,24.385560612393036
11.95,3.2414112423003103,5.6861098192941615,23.210424984296846
11.975,3.8135420894602214,6.009269890409323,22.21485495892403
12.0,4.352999137060575,6.487288451181314,21.39864267511283
12.025,4.894414077412468,7.119200505457066,20.78001426045764
12.05,5.4722798766833485,7.896110120181247,20.38159848431656
12.075,6.111971395760027,8.802249338923128,20.23521413932476
12.100000000000001,6.822516564091808,9.81630928228584,20.387853507042063
12.125,7.606159275038014,10.89108574287248,20.883277976211108
12.15,8.455552541480813,11.955761607475905,21.754335765107257
12.175,9.339990152358617,12.901679715600663,23.024599001923377
12.2,10.21096842476,13.57926715375936,24.682672147192548
12.225000000000001,10.999244986390444,13.852756514639875,26.632709545202086
12.25,11.615086314114667,13.601589533577018,28.69352077068632
12.275,11.974227650792708,12.756318770766041,30.627496205471523
12.3,12.007742368188516,11.45090157332983,32.17098683499915
12.325,11.696901458234679,9.854199751779507,33.14538992027181
12.350000000000001,11.0848716864715,8.126106406294586,33.48378668423127
12.375,10.237427761865384,6.505893351064169,33.21956263948923
