t,X,Y,Z
0.0,5.0,5.0,5.0
0.20689655172413793,4.582598013072877,4.133591470393454,6.465362312055687
0.41379310344827586,3.5455111790899783,3.1046518743670135,5.9788931397425475
0.6206896551724138,2.971887813665695,2.859716738731345,4.916052199478048
0.8275862068965517,3.0140006379294633,3.1454220465871847,4.233368243323087
1.0344827586206897,3.4231820038191327,3.6622530222992946,4.19249207771017
1.2413793103448276,3.8817903957578093,4.054731248765649,4.704652244561771
1.4482758620689655,4.042515157725126,4.017858853386738,5.302794667327513
1.6551724137931034,3.834415909929738,3.685906934050962,5.469718389211687
1.8620689655172413,3.545962658570889,3.436958463104755,5.212408552282513
2.0689655172413794,3.426381472654292,3.4206127094345877,4.879632211845772
2.2758620689655173,3.5000952717245752,3.567657278274057,4.729133220932268
2.4827586206896552,3.6590608199017485,3.7333924382891737,4.812747760415627
2.689655172413793,3.7673030324079324,3.791537526350555,5.010388456118908
2.896551724137931,3.755742467451752,3.724496290969391,5.1417204905674945
3.103448275862069,3.66768587156006,3.6220024512512836,5.12484260739556
3.310344827586207,3.5942175618589016,3.5729915665813885,5.019502489371835
3.5172413793103448,3.58492038121532,3.5958211326469356,4.93138339145688
3.7241379310344827,3.6268131695497887,3.6524011881905802,4.919193362390467
3.9310344827586206,3.6745371836618124,3.691871100152117,4.9699805458682125
4.137931034482759,3.691074719519694,3.689516764451528,5.0281619382883305
4.344827586206897,3.672998319035381,3.6592647320624505,5.0478919649375
4.551724137931035,3.6442223832737395,3.6322931690689693,5.025906420327214
4.758620689655173,3.6294436936844185,3.62760455279521,4.9912615934717035
4.9655172413793105,3.635334394323276,3.641904088373197,4.973355408631209
5.172413793103448,3.6514030055046827,3.659059710302766,4.980426226574667
5.379310344827586,3.6627794010582426,3.6655242843249694,4.999921022343737
5.586206896551724,3.662377746352072,3.6596080140861953,5.0136890709331725
5.793103448275862,3.653980857854974,3.649402232132283,5.013166161431857
6.0,3.64622726735829,3.6437848893526765,5.003013147459862
