t,X,Y,Z
0.0,5.000034467715035,4.990681651551502,4.960407494103402
0.20512820512820512,4.590109509943347,4.132496100568793,6.445203830501624
0.41025641025641024,3.5140111648278523,3.0996977494851174,5.987740853054691
0.6153846153846154,2.9579016463517807,2.878434456931364,5.002384703726481
0.8205128205128205,3.014147470646832,3.1529189849927004,4.311214069026668
1.0256410256410255,3.415495033248726,3.689469756203806,4.149086481308275
1.2307692307692308,3.8587594214991974,4.085539025507095,4.69486343162395
1.435897435897436,4.0458246440715175,4.061666857638609,5.289415899702284
1.641025641025641,3.8712923920176876,3.6980960752564296,5.482449634469863
1.846153846153846,3.5740767722293056,3.4319186714832104,5.165242695465216
2.051282051282051,3.4255850184623275,3.492862487481384,4.808402010300662
2.2564102564102564,3.4589646974299,3.5433144108482715,4.742204718441666
2.4615384615384617,3.6781611744048752,3.7533748062468835,4.84212314629775
2.6666666666666665,3.8041272237867894,3.7710171874497203,4.986746479748493
2.871794871794872,3.747330188775736,3.7506632977104957,5.1203719554385065
3.0769230769230766,3.651229534765094,3.695114547747258,5.128844702650797
3.282051282051282,3.5810103882267446,3.6016431788399523,4.9920816907857635
3.4871794871794872,3.566580643698221,3.566559737845333,4.87000938301143
3.692307692307692,3.536184984644019,3.6418272146064137,4.892635807297436
3.8974358974358974,3.647703074467641,3.712910975951897,4.927713719679625
4.102564102564102,3.7437300238083946,3.6380577973268884,4.921047503718955
4.3076923076923075,3.670865145258039,3.6781208328761212,5.106796463947352
4.512820512820513,3.6337691552942375,3.6238196567273326,5.026062029549399
4.717948717948718,3.7057795144343486,3.5684313289904455,5.0094988559531375
4.923076923076923,3.632084330934552,3.607257342312965,4.961300522976612
5.128205128205128,3.651321240848375,3.628462099857367,4.977242875864037
5.333333333333333,3.6818453354652263,3.68942143579734,4.9789911879652315
5.538461538461538,3.654833009621744,3.6628745439334707,5.041793106931292
5.743589743589744,3.661323138649258,3.690586551378906,5.032344093498508
5.948717948717949,3.5984363841887994,3.6773932978161477,4.982691863175468
6.153846153846153,3.66112004532717,3.644251398137134,5.028278162896686
6.358974358974359,3.6487307580181074,3.6541986317707305,4.932790510829624
6.564102564102564,3.6949032834409246,3.655405623035032,4.980834908568058
6.769230769230769,3.695245314197566,3.6738882210183674,5.009532348460838
6.9743589743589745,3.6695034644986873,3.6554967770717255,4.966644690316757
7.179487179487179,3.6122118652299755,3.6800044577082165,5.041192601187935
7.384615384615384,3.666405349986733,3.658942058551022,5.034851283381715
7.589743589743589,3.6853370142667035,3.663429980639693,5.033188498246118
7.794871794871795,3.6782819542415144,3.634563772564351,5.0263928586335975
8.0,3.6205637680674982,3.5801138070544813,5.023291050998454
