t,X,Y,Z
0.0,5.000052562636355,4.999985004815381,5.000001164296888
0.20689655172413793,4.582610683764688,4.1335660806153145,6.465362385331986
0.41379310344827586,3.545511151405674,3.10459540236757,5.97892924120935
0.6206896551724138,2.9719064846536916,2.859696610655076,4.916046113795213
0.8275862068965517,3.014016348940066,3.1454136353973015,4.23335963178782
1.0344827586206897,3.4231368189398204,3.6622708702648987,4.192496472391257
1.2413793103448276,3.881798929397454,4.054682120881456,4.7047108032128815
1.4482758620689655,4.04251995639965,4.0178463941265665,5.302866648762348
1.6551724137931034,3.8344144987655198,3.685860247100542,5.469704013733984
1.8620689655172413,3.5458915091797265,3.436992235658732,5.212393777835989
2.0689655172413794,3.4263583848237835,3.42064722456181,4.879573639859655
2.2758620689655173,3.5001119195510397,3.567590839557051,4.729109730797776
2.4827586206896552,3.6590233777204832,3.7334394888067437,4.8128104150579025
2.689655172413793,3.767292790117494,3.7915645835281473,5.010382071092648
2.896551724137931,3.7557601299045285,3.724472062535566,5.141659887151919
3.103448275862069,3.667629808751382,3.622014781197886,5.124922340938395
3.310344827586207,3.5942259385345903,3.572974683318492,5.019570318333137
3.5172413793103448,3.584927759518201,3.5958243970799497,4.931392351664223
3.7241379310344827,3.626809053614443,3.6523912283651705,4.9191424569923425
3.9310344827586206,3.674552780399747,3.691868050009616,4.970022870648815
4.137931034482759,3.691063252038901,3.6894554120679484,5.028158404596363
4.344827586206897,3.6730511618645076,3.6592523924200884,5.047860397222463
4.551724137931035,3.6441852715409664,3.6322593765532125,5.025895770939932
4.758620689655173,3.629407005114973,3.6276527510648737,4.99125156697308
4.9655172413793105,3.6353377724705758,3.6419503749956146,4.973408738928182
5.172413793103448,3.651396391109196,3.6590703941735283,4.980452301678177
5.379310344827586,3.6627734047037306,3.6654670628341175,4.9999442480601335
5.586206896551724,3.662405553983074,3.6596213861374736,5.01365630814196
5.793103448275862,3.6539747628797192,3.649383219485817,5.013155529161267
6.0,3.646267590734992,3.643834115558693,5.00303689510254
